ReadName	ReadLength	EReversevalue	AlignmentLength	Begin	End	Strand	Identity	ReferenceSequenceName	Begin	End
HISWH7H02FZ2SS	409nt	5.0eNegative12	122	229	108	Negative	76.23	UCD_contig_1	1804250	1804371
HISWH7H02F9PTD	442nt	3.3eNegative06	49	23	71	Positive	83.67	UCD_contig_1	985006	985054
HISWH7H02IPUZF	525nt	5.4eNegative20	94	4	97	Positive	84.04	UCD_contig_1	1962140	1962233
HISWH7H02I82FM	345nt	1.9eNegative18	49	34	82	Positive	97.96	UCD_contig_1	879914	879962
HISWH7H02GUODO	526nt	2.2eNegative15	122	258	379	Positive	77.87	UCD_contig_1	920532	920653
HISWH7H02GRUTA	565nt	2.7eNegative11	49	565	517	Negative	89.80	UCD_contig_1	2816501	2816549
HISWH7H02H9EM9	542nt	8.7eNegative15	49	178	226	Positive	93.88	UCD_contig_1	879914	879962
HISWH7H02JFTCF	477nt	6.3eNegative23	141	277	137	Negative	79.43	UCD_contig_1	398690	398830
HISWH7H02H760H	504nt	1.2eNegative39	179	248	426	Positive	82.12	UCD_contig_1	1036759	1036937
HISWH7H02ICU8S	552nt	3.4eNegative14	120	301	182	Negative	77.50	UCD_contig_1	2337221	2337340
HISWH7H02ICU8S	552nt	2.0eNegative08	65	405	341	Negative	81.54	UCD_contig_1	3306005	3306069
HISWH7H02JDO49	400nt	7.0eNegative11	78	90	13	Negative	80.77	UCD_contig_1	3239930	3240007
HISWH7H02GIFW5	471nt	4.1eNegative13	58	61	118	Positive	87.93	UCD_contig_1	571907	571964
HISWH7H02GIFW5	471nt	2.6eNegative18	106	156	51	Negative	81.13	UCD_contig_1	279186	279291
HISWH7H02GIFW5	471nt	6.5eNegative08	55	111	57	Negative	83.64	UCD_contig_1	1597681	1597735
HISWH7H02GIFW5	471nt	8.4eNegative11	54	114	61	Negative	87.04	UCD_contig_1	1302975	1303028
HISWH7H02FYH00	497nt	1.7eNegative23	211	411	201	Negative	75.94	UCD_contig_1	2120264	2120475
HISWH7H02HKOFQ	446nt	4.1eNegative24	221	98	318	Positive	75.11	UCD_contig_1	2092614	2092834
HISWH7H02HKOFQ	446nt	7.9eNegative11	81	229	309	Positive	80.25	UCD_contig_1	1197524	1197604
HISWH7H02HKOFQ	446nt	2.0eNegative26	210	315	106	Negative	76.19	UCD_contig_1	1019571	1019780
HISWH7H02GVMX5	511nt	7.0eNegative08	64	434	497	Positive	81.25	UCD_contig_1	934478	934541
HISWH7H02J3T3U	574nt	4.3eNegative06	94	77	170	Positive	75.53	UCD_contig_1	924734	924827
HISWH7H02IZ7DT	504nt	3.7eNegative06	41	22	62	Positive	88.37	UCD_contig_1	3165481	3165523
HISWH7H02H9Y62	428nt	1.5eNegative08	89	190	102	Negative	77.53	UCD_contig_1	1457989	1458077
HISWH7H02G76KK	482nt	1.9eNegative19	195	171	365	Positive	75.51	UCD_contig_1	879649	879844
HISWH7H02G6L0D	573nt	1.6eNegative05	42	244	285	Positive	85.71	UCD_contig_1	2213007	2213048
HISWH7H02G23O1	577nt	4.3eNegative06	40	229	268	Positive	87.50	UCD_contig_1	879805	879844
HISWH7H02IRCJR	493nt	1.3eNegative09	167	52	218	Positive	73.53	UCD_contig_1	398429	398595
HISWH7H02HBN3J	587nt	1.7eNegative05	51	69	19	Negative	82.35	UCD_contig_1	3063851	3063901
HISWH7H02G6WFD	560nt	8.5eNegative04	48	398	445	Positive	81.25	UCD_contig_1	3378754	3378801
HISWH7H02HJVW1	531nt	1.0eNegative06	98	233	136	Negative	75.51	UCD_contig_1	2036841	2036938
HISWH7H02IM4KZ	355nt	1.8eNegative07	150	31	180	Positive	72.67	UCD_contig_1	961952	962101
HISWH7H02FG72W	649nt	4.0eNegative14	177	207	31	Negative	74.01	UCD_contig_1	1304612	1304788
HISWH7H02H2VSW	499nt	6.0eNegative27	133	104	236	Positive	81.95	UCD_contig_1	387889	388021
HISWH7H02G4X09	680nt	1.7eNegative09	43	417	459	Positive	90.70	UCD_contig_1	2067092	2067134
HISWH7H02G7LCB	515nt	3.8eNegative06	58	283	340	Positive	83.05	UCD_contig_1	885401	885459
HISWH7H02JGZS4	419nt	9.6eNegative14	402	407	6	Negative	70.79	UCD_contig_1	1426108	1426510
HISWH7H02GK16M	538nt	3.6eNegative10	41	117	157	Positive	92.68	UCD_contig_1	1416662	1416702
HISWH7H02HF6F5	585nt	1.1eNegative21	286	292	7	Negative	72.73	UCD_contig_1	349027	349312
HISWH7H02G1YTT	637nt	1.5eNegative13	125	277	401	Positive	76.80	UCD_contig_1	1961516	1961640
HISWH7H02JCWHR	467nt	5.3eNegative42	219	145	363	Positive	79.91	UCD_contig_1	1421251	1421469
HISWH7H02JSN3K	475nt	2.0eNegative56	272	142	413	Positive	80.88	UCD_contig_1	1310784	1311054
HISWH7H02IRCXZ	441nt	1.6eNegative08	74	257	184	Negative	79.73	UCD_contig_1	1731617	1731690
HISWH7H02G9AS2	618nt	3.8eNegative14	81	192	272	Positive	82.72	UCD_contig_1	1049947	1050027
HISWH7H02HO391	369nt	7.6eNegative18	320	2	321	Positive	72.90	UCD_contig_1	1837025	1837341
HISWH7H02FUTNR	493nt	1.8eNegative08	164	37	200	Positive	72.56	UCD_contig_1	897503	897666
HISWH7H02HAGFA	519nt	5.0eNegative09	48	114	67	Negative	87.50	UCD_contig_1	2816381	2816428
HISWH7H02HP50Y	564nt	1.1eNegative21	250	436	187	Negative	73.60	UCD_contig_1	1163087	1163336
HISWH7H02HU54N	385nt	7.2eNegative22	221	233	13	Negative	75.68	UCD_contig_1	1629808	1630028
HISWH7H02IESEM	592nt	8.2eNegative08	52	316	265	Negative	84.62	UCD_contig_1	2910032	2910083
HISWH7H02H6814	544nt	5.8eNegative05	41	480	520	Positive	85.37	UCD_contig_1	3169325	3169365
HISWH7H02J1QFO	348nt	1.4eNegative04	40	228	189	Negative	85.00	UCD_contig_1	1696775	1696814
HISWH7H02HFV05	535nt	1.0eNegative21	67	347	413	Positive	92.54	UCD_contig_1	398532	398598
HISWH7H02GZSC6	603nt	3.2eNegative07	57	197	141	Negative	82.46	UCD_contig_1	232860	232916
HISWH7H02IRF6T	378nt	2.8eNegative06	41	187	147	Negative	88.37	UCD_contig_1	3165481	3165523
HISWH7H02G3NMU	464nt	3.0eNegative25	100	360	459	Positive	86.00	UCD_contig_1	2987960	2988059
HISWH7H02JAS57	486nt	4.7eNegative09	96	306	401	Positive	78.35	UCD_contig_1	1420718	1420814
HISWH7H02I7CQ8	260nt	3.7eNegative19	137	9	145	Positive	78.10	UCD_contig_1	2000595	2000731
HISWH7H02GFQCM	462nt	1.8eNegative04	55	50	104	Positive	80.00	UCD_contig_1	2830203	2830257
HISWH7H02GKRVC	499nt	1.1eNegative13	68	499	432	Negative	85.29	UCD_contig_1	882981	883048
HISWH7H02JLC0X	422nt	1.7eNegative04	61	105	45	Negative	78.69	UCD_contig_1	279210	279270
HISWH7H02IZIG3	368nt	7.1eNegative07	80	286	207	Negative	77.50	UCD_contig_1	1407879	1407958
HISWH7H02H8M56	481nt	1.9eNegative19	99	126	28	Negative	82.83	UCD_contig_1	1294143	1294241
HISWH7H02H8M56	481nt	1.4eNegative16	97	122	26	Negative	81.44	UCD_contig_1	483615	483711
HISWH7H02GVZZD	508nt	5.4eNegative05	44	50	7	Negative	84.09	UCD_contig_1	1597682	1597725
HISWH7H02JLBOH	428nt	6.5eNegative04	57	145	89	Negative	78.95	UCD_contig_1	881559	881615
HISWH7H02HT3GH	528nt	7.0eNegative23	339	109	447	Positive	71.98	UCD_contig_1	2122190	2122528
HISWH7H02H5BH3	506nt	5.4eNegative05	62	144	83	Negative	79.03	UCD_contig_1	2139599	2139660
HISWH7H02HZS0D	526nt	1.3eNegative09	79	432	510	Positive	79.75	UCD_contig_1	2835882	2835960
HISWH7H02HZS0D	526nt	1.6eNegative42	385	521	137	Negative	74.29	UCD_contig_1	1629850	1630234
HISWH7H02HU15J	558nt	1.7eNegative16	280	235	514	Positive	71.79	UCD_contig_1	718908	719187
HISWH7H02IXIEH	476nt	1.4eNegative31	135	264	130	Negative	83.70	UCD_contig_1	2336665	2336799
HISWH7H02GSO59	557nt	3.8eNegative10	53	473	525	Positive	86.79	UCD_contig_1	571905	571957
HISWH7H02GSO59	557nt	4.2eNegative06	49	521	473	Negative	83.67	UCD_contig_1	279235	279283
HISWH7H02GBDH9	536nt	7.4eNegative08	40	168	207	Positive	90.00	UCD_contig_1	571925	571964
HISWH7H02GBDH9	536nt	1.2eNegative13	50	211	162	Negative	92.00	UCD_contig_1	279220	279269
HISWH7H02IGEZP	425nt	7.5eNegative11	57	181	237	Positive	85.96	UCD_contig_1	2816258	2816314
HISWH7H02FU2QJ	483nt	8.2eNegative26	245	251	7	Negative	74.69	UCD_contig_1	1135061	1135305
HISWH7H02G8NT4	335nt	1.1eNegative12	66	162	227	Positive	84.85	UCD_contig_1	630224	630289
HISWH7H02HBF9W	461nt	1.7eNegative08	50	319	270	Negative	86.00	UCD_contig_1	1858935	1858984
HISWH7H02G95SO	388nt	3.9eNegative20	139	185	323	Positive	78.42	UCD_contig_1	1036409	1036547
HISWH7H02FQQK1	534nt	7.8eNegative19	87	408	494	Positive	86.21	UCD_contig_1	1836984	1837069
HISWH7H02HN9ZL	523nt	1.0eNegative06	41	77	117	Positive	87.80	UCD_contig_1	3057422	3057462
HISWH7H02F44JH	561nt	2.9eNegative07	42	280	321	Positive	88.10	UCD_contig_1	3100239	3100280
HISWH7H02GF2M4	523nt	2.5eNegative11	61	432	372	Negative	85.25	UCD_contig_1	283437	283497
HISWH7H02HEY34	463nt	7.0eNegative04	54	247	194	Negative	79.63	UCD_contig_1	881562	881615
HISWH7H02J1QFG	430nt	8.4eNegative07	86	130	45	Negative	76.74	UCD_contig_1	369552	369637
HISWH7H02G7VBU	555nt	5.1eNegative24	125	159	35	Negative	81.60	UCD_contig_1	920535	920659
HISWH7H02GELVR	563nt	1.3eNegative13	146	480	335	Negative	75.34	UCD_contig_1	1035089	1035234
HISWH7H02IRANG	515nt	2.2eNegative15	65	259	195	Negative	87.69	UCD_contig_1	398532	398596
HISWH7H02GV0C9	525nt	6.9eNegative23	230	252	23	Negative	76.72	UCD_contig_1	438561	438790
HISWH7H02HXZ56	561nt	1.7eNegative16	218	255	472	Positive	73.85	UCD_contig_1	1509061	1509277
HISWH7H02HJS64	525nt	1.3eNegative09	139	365	227	Negative	74.10	UCD_contig_1	1168185	1168323
HISWH7H02I83GI	504nt	7.3eNegative19	303	184	486	Positive	72.22	UCD_contig_1	2122193	2122495
HISWH7H02GMBDV	544nt	9.7eNegative11	51	445	395	Negative	88.24	UCD_contig_1	1143981	1144031
HISWH7H02I5WCA	573nt	3.9eNegative10	50	360	409	Positive	88.00	UCD_contig_1	879310	879359
HISWH7H02GRVX3	532nt	2.5eNegative11	109	144	36	Negative	77.06	UCD_contig_1	475898	476006
HISWH7H02I3LF4	469nt	1.5eNegative12	60	176	235	Positive	86.67	UCD_contig_1	1444758	1444817
HISWH7H02GES20	546nt	1.6eNegative16	248	497	250	Negative	73.49	UCD_contig_1	719379	719626
HISWH7H02I42EW	361nt	1.5eNegative15	65	296	360	Positive	87.69	UCD_contig_1	2534288	2534352
HISWH7H02F6DFS	458nt	4.4eNegative09	45	144	100	Negative	88.89	UCD_contig_1	880859	880903
HISWH7H02HHLPD	545nt	5.8eNegative05	47	95	141	Positive	82.98	UCD_contig_1	834876	834922
HISWH7H02FXY9M	485nt	2.1eNegative15	65	217	153	Negative	87.69	UCD_contig_1	1992118	1992182
HISWH7H02G7RF4	516nt	4.5eNegative13	58	218	161	Negative	87.93	UCD_contig_1	1345232	1345289
HISWH7H02I2FS7	577nt	6.2eNegative05	71	73	3	Negative	77.46	UCD_contig_1	1049149	1049219
HISWH7H02G2K5P	440nt	7.8eNegative11	105	122	226	Positive	77.14	UCD_contig_1	792717	792821
HISWH7H02FNHSE	649nt	1.7eNegative09	58	352	295	Negative	84.48	UCD_contig_1	984809	984866
HISWH7H02G4DU9	562nt	4.4eNegative17	110	150	259	Positive	80.00	UCD_contig_1	3003304	3003413
HISWH7H02G4DU9	562nt	2.8eNegative22	110	259	150	Negative	82.73	UCD_contig_1	1444870	1444979
HISWH7H02F35DC	610nt	2.9eNegative11	127	127	1	Negative	75.59	UCD_contig_1	1616187	1616313
HISWH7H02FWF55	518nt	5.0eNegative09	45	303	259	Negative	88.89	UCD_contig_1	921237	921281
HISWH7H02GUYTC	456nt	1.6eNegative23	291	349	59	Negative	73.20	UCD_contig_1	1883442	1883729
HISWH7H02ITD87	448nt	5.5eNegative12	74	1	74	Positive	82.43	UCD_contig_1	962480	962553
HISWH7H02JIVNP	353nt	1.3eNegative08	113	28	140	Positive	75.22	UCD_contig_1	2206447	2206559
HISWH7H02F8B4E	399nt	4.7eNegative27	133	104	236	Positive	81.95	UCD_contig_1	387889	388021
HISWH7H02HCMKQ	526nt	6.3eNegative27	133	104	236	Positive	81.95	UCD_contig_1	387889	388021
HISWH7H02HEAH4	560nt	7.0eNegative12	197	295	99	Negative	72.59	UCD_contig_1	3395015	3395211
HISWH7H02I88WD	410nt	1.0eNegative09	55	401	347	Negative	85.45	UCD_contig_1	2000677	2000731
HISWH7H02F2PBN	190nt	4.4eNegative25	162	184	23	Negative	78.40	UCD_contig_1	3031114	3031275
HISWH7H02GEGHZ	516nt	9.2eNegative11	60	439	380	Negative	85.00	UCD_contig_1	2802982	2803041
HISWH7H02IZZP2	479nt	7.3eNegative04	42	289	248	Negative	83.33	UCD_contig_1	2095173	2095214
HISWH7H02F9CJI	437nt	6.6eNegative04	45	345	301	Negative	82.22	UCD_contig_1	2182110	2182154
HISWH7H02I1MQY	548nt	2.3eNegative15	166	319	154	Negative	75.15	UCD_contig_1	1964124	1964292
HISWH7H02I1MQY	548nt	1.1eNegative06	104	104	1	Negative	75.00	UCD_contig_1	2776040	2776143
HISWH7H02H3ZZV	362nt	1.2eNegative23	175	72	246	Positive	77.14	UCD_contig_1	253191	253365
HISWH7H02H3ZZV	362nt	5.2eNegative19	185	57	241	Positive	75.14	UCD_contig_1	1168171	1168355
HISWH7H02H3ZZV	362nt	1.7eNegative11	46	179	134	Negative	91.30	UCD_contig_1	2316638	2316683
HISWH7H02I842U	508nt	2.0eNegative04	40	41	80	Positive	85.00	UCD_contig_1	1159034	1159073
HISWH7H02GXBJN	601nt	2.0eNegative12	117	308	192	Negative	76.92	UCD_contig_1	1625440	1625556
HISWH7H02FXYS1	647nt	9.0eNegative08	65	392	328	Negative	83.08	UCD_contig_1	880420	880483
HISWH7H02IH6D6	571nt	1.2eNegative17	72	60	131	Positive	87.50	UCD_contig_1	2534287	2534358
HISWH7H02FNC3K	573nt	3.9eNegative10	66	567	502	Negative	84.85	UCD_contig_1	2136867	2136931
HISWH7H02GR1VD	396nt	6.3eNegative15	92	339	248	Negative	82.61	UCD_contig_1	3305593	3305683
HISWH7H02GR1VD	396nt	1.1eNegative05	88	339	252	Negative	77.27	UCD_contig_1	2336708	2336794
HISWH7H02GJADM	510nt	5.7eNegative16	233	239	7	Negative	72.96	UCD_contig_1	1036408	1036637
HISWH7H02HRGHQ	431nt	1.1eNegative09	43	383	425	Positive	90.70	UCD_contig_1	234844	234886
HISWH7H02GLJCX	523nt	2.2eNegative15	122	258	379	Positive	77.87	UCD_contig_1	920532	920653
HISWH7H02HOSHD	490nt	2.5eNegative07	75	257	331	Positive	78.67	UCD_contig_1	983467	983541
HISWH7H02HYZQA	436nt	1.3eNegative16	85	205	121	Negative	83.53	UCD_contig_1	1904311	1904395
HISWH7H02FQI53	678nt	2.7eNegative04	40	153	192	Positive	85.00	UCD_contig_1	2014079	2014118
HISWH7H02GY6V9	461nt	5.2eNegative16	102	445	344	Negative	81.55	UCD_contig_1	290793	290895
HISWH7H02IYK65	462nt	3.4eNegative06	59	210	152	Negative	83.05	UCD_contig_1	232859	232916
HISWH7H02GW7R5	357nt	1.0eNegative16	135	357	223	Negative	79.26	UCD_contig_1	1190792	1190924
HISWH7H02F5OX6	552nt	3.7eNegative10	53	62	10	Negative	86.79	UCD_contig_1	2816244	2816296
HISWH7H02IXOIB	437nt	1.7eNegative19	187	340	154	Negative	75.66	UCD_contig_1	2816251	2816439
HISWH7H02HHFEE	439nt	1.1eNegative09	70	192	261	Positive	81.43	UCD_contig_1	879179	879248
HISWH7H02HAK8I	499nt	1.8eNegative08	41	54	14	Negative	90.24	UCD_contig_1	3247945	3247985
HISWH7H02GLLTC	384nt	4.0eNegative05	44	380	337	Negative	84.09	UCD_contig_1	223987	224030
HISWH7H02JK1GK	564nt	1.4eNegative09	70	232	301	Positive	81.43	UCD_contig_1	882980	883049
HISWH7H02JL59J	428nt	3.2eNegative06	46	278	233	Negative	84.78	UCD_contig_1	2928123	2928168
HISWH7H02GXSV4	519nt	2.3eNegative41	239	245	483	Positive	78.66	UCD_contig_1	3332685	3332923
HISWH7H02GXSV4	519nt	3.4eNegative118	480	487	8	Negative	81.88	UCD_contig_1	977828	978307
HISWH7H02GXSV4	519nt	1.6eNegative27	197	436	240	Negative	77.16	UCD_contig_1	1461879	1462075
HISWH7H02G70NL	518nt	2.1eNegative04	85	467	383	Negative	75.29	UCD_contig_1	3329881	3329965
HISWH7H02JE0OJ	477nt	1.3eNegative05	48	272	225	Negative	83.33	UCD_contig_1	1310830	1310877
HISWH7H02H7B5W	537nt	3.1eNegative29	380	537	158	Negative	72.80	UCD_contig_1	1636037	1636419
HISWH7H02HTRIO	525nt	4.1eNegative17	176	4	179	Positive	75.00	UCD_contig_1	1591617	1591792
HISWH7H02HIJAW	387nt	8.8eNegative14	98	107	204	Positive	79.59	UCD_contig_1	3013136	3013233
HISWH7H02IY2WK	467nt	7.1eNegative04	42	388	429	Positive	83.33	UCD_contig_1	2217637	2217678
HISWH7H02GRDUJ	465nt	1.2eNegative09	40	168	207	Positive	92.50	UCD_contig_1	946181	946220
HISWH7H02HQW1Z	495nt	3.2eNegative25	121	223	103	Negative	82.64	UCD_contig_1	3179403	3179523
HISWH7H02FOMK9	557nt	4.2eNegative06	43	431	473	Positive	86.05	UCD_contig_1	930085	930127
HISWH7H02F82OG	502nt	2.0eNegative04	40	371	410	Positive	85.00	UCD_contig_1	655877	655916
HISWH7H02HKO5S	474nt	1.2eNegative09	52	356	407	Positive	86.54	UCD_contig_1	2829719	2829770
HISWH7H02I9P10	417nt	4.4eNegative05	41	306	346	Positive	85.37	UCD_contig_1	1954660	1954700
HISWH7H02FZOGJ	393nt	2.0eNegative07	45	120	164	Positive	86.67	UCD_contig_1	2136135	2136179
HISWH7H02HMGSR	401nt	6.8eNegative26	281	316	36	Negative	73.67	UCD_contig_1	852881	853161
HISWH7H02GZI85	457nt	4.2eNegative24	176	20	195	Positive	77.27	UCD_contig_1	3305506	3305681
HISWH7H02GZI85	457nt	3.6eNegative17	179	20	198	Positive	74.86	UCD_contig_1	2336621	2336799
HISWH7H02FZ02D	497nt	5.1eNegative20	55	411	357	Negative	96.36	UCD_contig_1	879908	879962
HISWH7H02HU1EA	411nt	5.9eNegative19	98	304	401	Positive	82.65	UCD_contig_1	1019568	1019665
HISWH7H02HU1EA	411nt	5.9eNegative19	71	401	331	Negative	88.73	UCD_contig_1	2092737	2092807
HISWH7H02F5T4T	372nt	2.5eNegative10	50	102	151	Positive	88.00	UCD_contig_1	1092875	1092924
HISWH7H02F5T4T	372nt	6.5eNegative11	45	151	107	Negative	91.11	UCD_contig_1	487197	487241
HISWH7H02FX3DT	440nt	1.3eNegative16	169	65	233	Positive	75.15	UCD_contig_1	387186	387354
HISWH7H02GR9GU	569nt	1.8eNegative27	137	113	249	Positive	81.75	UCD_contig_1	3179398	3179534
HISWH7H02HEL02	444nt	2.1eNegative11	67	339	273	Negative	83.58	UCD_contig_1	1883613	1883679
HISWH7H02I1F8H	488nt	6.7eNegative08	268	268	1	Negative	70.15	UCD_contig_1	387076	387343
HISWH7H02HRBPS	578nt	4.3eNegative06	61	64	124	Positive	80.33	UCD_contig_1	1168252	1168312
HISWH7H02H2VKI	493nt	1.4eNegative05	45	1	45	Positive	84.44	UCD_contig_1	983500	983544
HISWH7H02GHOEZ	593nt	9.6eNegative15	52	311	260	Negative	92.31	UCD_contig_1	301341	301392
HISWH7H02JGB9A	346nt	1.4eNegative04	67	279	345	Positive	77.61	UCD_contig_1	2136811	2136877
HISWH7H02FU7Q4	400nt	1.6eNegative04	52	256	307	Positive	80.77	UCD_contig_1	933704	933755
HISWH7H02IMMLL	586nt	1.7eNegative05	81	160	80	Negative	76.54	UCD_contig_1	1130852	1130932
HISWH7H02F5TH6	639nt	1.5eNegative13	128	23	150	Positive	76.56	UCD_contig_1	920673	920800
HISWH7H02JMZPP	458nt	1.9eNegative15	68	69	136	Positive	86.76	UCD_contig_1	2623095	2623162
HISWH7H02FOV0N	149nt	4.5eNegative13	63	85	23	Negative	85.71	UCD_contig_1	3306169	3306231
HISWH7H02IZ002	417nt	1.5eNegative08	41	247	287	Positive	90.24	UCD_contig_1	593328	593368
HISWH7H02H62LJ	384nt	9.6eNegative10	172	144	315	Positive	72.67	UCD_contig_1	2816251	2816422
HISWH7H02IRZGY	519nt	1.0eNegative06	99	213	311	Positive	78.00	UCD_contig_1	2000195	2000293
HISWH7H02GEQMC	495nt	4.1eNegative28	174	233	60	Negative	78.74	UCD_contig_1	2905620	2905793
HISWH7H02GQDWT	411nt	3.5eNegative13	52	283	232	Negative	90.38	UCD_contig_1	3407316	3407367
HISWH7H02GB5G0	420nt	3.1eNegative06	97	221	125	Negative	75.26	UCD_contig_1	2817892	2817988
HISWH7H02FOYSM	369nt	4.1eNegative16	123	126	248	Positive	78.05	UCD_contig_1	1421347	1421469
HISWH7H02IEEL1	477nt	5.1eNegative05	50	50	99	Positive	82.00	UCD_contig_1	2991532	2991581
HISWH7H02GDM8X	316nt	4.5eNegative19	182	36	217	Positive	75.27	UCD_contig_1	961324	961505
HISWH7H02GDM8X	316nt	2.4eNegative17	200	32	231	Positive	74.00	UCD_contig_1	897496	897695
HISWH7H02GDM8X	316nt	7.9eNegative10	55	37	91	Positive	85.45	UCD_contig_1	1741536	1741590
HISWH7H02IRRT9	581nt	1.5eNegative09	106	323	428	Positive	76.42	UCD_contig_1	991388	991493
HISWH7H02JTT64	564nt	1.1eNegative06	123	411	533	Positive	74.60	UCD_contig_1	1626029	1626151
HISWH7H02F98KG	430nt	1.6eNegative08	41	156	116	Negative	90.24	UCD_contig_1	879208	879248
HISWH7H02HBVN3	578nt	4.1eNegative21	210	366	157	Negative	74.76	UCD_contig_1	1126804	1127013
HISWH7H02FIFR9	507nt	9.0eNegative11	153	153	1	Negative	73.86	UCD_contig_1	882885	883037
HISWH7H02GW6BV	594nt	1.2eNegative06	44	211	168	Negative	86.36	UCD_contig_1	954316	954359
HISWH7H02HCJ0E	579nt	4.6eNegative17	251	352	102	Negative	72.51	UCD_contig_1	1099453	1099703
HISWH7H02HTHQ3	708nt	7.6eNegative05	47	597	551	Negative	82.98	UCD_contig_1	2389446	2389492
HISWH7H02IXA5D	436nt	4.2eNegative09	48	352	399	Positive	87.50	UCD_contig_1	571906	571953
HISWH7H02IXA5D	436nt	4.2eNegative09	72	416	345	Negative	80.56	UCD_contig_1	279218	279289
HISWH7H02IXA5D	436nt	1.1eNegative09	49	400	352	Negative	87.76	UCD_contig_1	1302981	1303029
HISWH7H02GNBML	443nt	1.8eNegative04	76	284	209	Negative	76.32	UCD_contig_1	880444	880519
HISWH7H02HA0JY	521nt	1.1eNegative84	513	513	1	Negative	77.86	UCD_contig_1	1035791	1036304
HISWH7H02IKVZQ	422nt	1.2eNegative05	48	118	165	Positive	83.33	UCD_contig_1	285054	285101
HISWH7H02HOXGU	534nt	1.9eNegative08	41	239	279	Positive	90.24	UCD_contig_1	593328	593368
HISWH7H02H5IBR	463nt	2.8eNegative14	51	363	313	Negative	92.16	UCD_contig_1	879310	879360
HISWH7H02JQ07H	294nt	5.6eNegative07	65	1	65	Positive	80.00	UCD_contig_1	11739	11803
HISWH7H02HML30	506nt	3.6eNegative21	210	29	238	Positive	74.76	UCD_contig_1	1019571	1019780
HISWH7H02HML30	506nt	1.4eNegative20	224	249	26	Negative	74.11	UCD_contig_1	2092611	2092834
HISWH7H02GH7HA	525nt	1.9eNegative08	44	263	220	Negative	88.64	UCD_contig_1	279223	279266
HISWH7H02FRQ6I	543nt	5.2eNegative09	54	225	172	Negative	85.19	UCD_contig_1	1439645	1439698
HISWH7H02GBNFW	445nt	3.9eNegative13	79	79	1	Negative	82.28	UCD_contig_1	2120174	2120252
HISWH7H02GTZX7	498nt	1.4eNegative05	66	172	107	Negative	78.79	UCD_contig_1	1134474	1134539
HISWH7H02IIGW2	411nt	1.5eNegative08	206	233	28	Negative	71.36	UCD_contig_1	2521055	2521260
HISWH7H02G1I64	435nt	3.2eNegative06	46	107	152	Positive	84.78	UCD_contig_1	704998	705043
HISWH7H02I9LQT	448nt	1.0eNegative39	329	339	11	Negative	75.45	UCD_contig_1	1135138	1135467
HISWH7H02II9CM	531nt	2.3eNegative15	137	65	201	Positive	76.64	UCD_contig_1	3382655	3382791
HISWH7H02GXVAV	650nt	1.3eNegative32	284	86	369	Positive	75.00	UCD_contig_1	2122571	2122854
HISWH7H02F4E7F	439nt	2.3eNegative07	69	371	303	Negative	79.71	UCD_contig_1	387588	387656
HISWH7H02JMPUL	442nt	3.3eNegative06	55	125	71	Negative	81.82	UCD_contig_1	904604	904658
HISWH7H02HB2XZ	558nt	1.1eNegative06	101	372	472	Positive	75.25	UCD_contig_1	1989914	1990014
HISWH7H02GPEC3	474nt	4.8eNegative20	133	36	168	Positive	78.95	UCD_contig_1	1804238	1804370
HISWH7H02G2SNH	545nt	1.3eNegative13	77	214	290	Positive	83.12	UCD_contig_1	2812611	2812687
HISWH7H02FR4C5	301nt	7.5eNegative10	67	8	74	Positive	82.09	UCD_contig_1	1882756	1882822
HISWH7H02JHGEP	525nt	2.9eNegative18	74	385	458	Positive	89.19	UCD_contig_1	3331356	3331428
HISWH7H02JHGEP	525nt	1.1eNegative17	54	414	361	Negative	94.44	UCD_contig_1	979331	979384
HISWH7H02G9OV2	409nt	9.0eNegative29	224	184	407	Positive	76.99	UCD_contig_1	2122190	2122413
HISWH7H02J0NNN	411nt	7.2eNegative11	99	408	310	Negative	77.78	UCD_contig_1	920853	920951
HISWH7H02IRV3C	513nt	4.9eNegative09	42	55	96	Positive	90.48	UCD_contig_1	1635240	1635281
HISWH7H02H772H	374nt	7.3eNegative07	44	121	164	Positive	86.36	UCD_contig_1	1741538	1741581
HISWH7H02IIIV0	461nt	4.9eNegative05	56	26	81	Positive	80.36	UCD_contig_1	1293470	1293525
HISWH7H02HAMYY	525nt	7.2eNegative08	64	480	417	Negative	81.25	UCD_contig_1	898590	898653
HISWH7H02I539C	484nt	5.4eNegative16	48	262	215	Negative	95.83	UCD_contig_1	879313	879360
HISWH7H02HO1VE	543nt	1.6eNegative31	177	308	484	Positive	79.66	UCD_contig_1	921840	922016
HISWH7H02IMDLI	408nt	1.6eNegative04	55	316	370	Positive	80.00	UCD_contig_1	930087	930141
HISWH7H02JALTV	322nt	6.6eNegative18	81	242	322	Positive	85.19	UCD_contig_1	1099462	1099542
HISWH7H02JALTV	322nt	1.6eNegative07	42	281	322	Positive	88.10	UCD_contig_1	1103307	1103348
HISWH7H02GRH8E	554nt	2.9eNegative07	72	159	88	Negative	79.17	UCD_contig_1	2834747	2834818
HISWH7H02GRH8E	554nt	2.4eNegative15	86	99	14	Negative	82.56	UCD_contig_1	1428824	1428909
HISWH7H02GRH8E	554nt	1.1eNegative06	47	56	10	Negative	85.11	UCD_contig_1	1960460	1960506
