ReadName	ReadLength	EReversevalue	AlignmentLength	Begin	End	Strand	Identity	ReferenceSequenceName	Begin	End
HISWH7H02IU00P	421nt	3.9eNegative24	189	192	380	Positive	77.89	UCD_contig_1	1304599	1304787
HISWH7H02GMLI9	509nt	1.9eNegative08	41	54	14	Negative	90.24	UCD_contig_1	1461828	1461868
HISWH7H02G1Y5V	506nt	5.7eNegative16	219	313	95	Negative	73.06	UCD_contig_1	1293236	1293454
HISWH7H02H77U9	526nt	5.1eNegative09	60	166	225	Positive	83.33	UCD_contig_1	1404708	1404767
HISWH7H02I960N	511nt	2.0eNegative19	66	85	20	Negative	90.91	UCD_contig_1	665840	665905
HISWH7H02IJ1PX	600nt	7.5eNegative12	104	239	136	Negative	77.88	UCD_contig_1	991096	991199
HISWH7H02GCB26	413nt	7.3eNegative11	63	391	329	Negative	84.13	UCD_contig_1	1405197	1405259
HISWH7H02HD42Z	535nt	5.0eNegative50	203	20	222	Positive	83.25	UCD_contig_1	920524	920726
HISWH7H02IS6RQ	409nt	2.9eNegative21	180	393	214	Negative	76.11	UCD_contig_1	2992304	2992483
HISWH7H02FOUF7	558nt	4.0eNegative21	108	373	266	Negative	82.41	UCD_contig_1	2820688	2820795
HISWH7H02FYX87	621nt	7.5eNegative27	193	3	195	Positive	77.20	UCD_contig_1	3324830	3325022
HISWH7H02JXRAD	500nt	2.5eNegative22	321	8	328	Positive	72.76	UCD_contig_1	1490450	1490770
HISWH7H02IHA17	589nt	7.9eNegative49	298	291	588	Positive	78.19	UCD_contig_1	1731834	1732130
HISWH7H02IHA17	589nt	9.1eNegative30	277	267	543	Positive	75.09	UCD_contig_1	1189926	1190201
HISWH7H02IHA17	589nt	2.8eNegative37	227	577	351	Negative	78.85	UCD_contig_1	1620817	1621042
HISWH7H02G3GQB	430nt	3.6eNegative28	285	1	285	Positive	74.04	UCD_contig_1	1419238	1419522
HISWH7H02F0RB6	504nt	1.7eNegative38	228	504	277	Negative	79.04	UCD_contig_1	772084	772312
HISWH7H02FG41U	509nt	1.3eNegative35	364	93	456	Positive	73.63	UCD_contig_1	2836321	2836684
HISWH7H02FG41U	509nt	2.0eNegative19	255	348	94	Negative	72.94	UCD_contig_1	1629242	1629496
HISWH7H02IE01P	436nt	2.3eNegative07	69	118	50	Negative	79.71	UCD_contig_1	1835992	1836060
HISWH7H02IIDAW	440nt	2.1eNegative11	116	408	293	Negative	77.59	UCD_contig_1	1121121	1121235
HISWH7H02I1GZO	516nt	3.7eNegative21	339	488	150	Negative	71.68	UCD_contig_1	3285710	3286048
HISWH7H02HF2F9	554nt	2.8eNegative22	117	375	491	Positive	83.90	UCD_contig_1	897438	897554
HISWH7H02HF2F9	554nt	3.1eNegative18	100	392	491	Positive	82.00	UCD_contig_1	1741490	1741589
HISWH7H02HF2F9	554nt	1.8eNegative12	87	371	457	Positive	80.46	UCD_contig_1	2316636	2316722
HISWH7H02HF2F9	554nt	8.4eNegative04	87	459	373	Negative	74.71	UCD_contig_1	1597346	1597432
HISWH7H02G7ZEW	580nt	1.3eNegative54	429	1	429	Positive	75.29	UCD_contig_1	853847	854272
HISWH7H02G7ZEW	580nt	1.7eNegative31	180	1	180	Positive	79.44	UCD_contig_1	3150158	3150337
HISWH7H02G7ZEW	580nt	4.3eNegative06	109	134	26	Negative	74.31	UCD_contig_1	293158	293266
HISWH7H02GETXO	604nt	2.9eNegative11	49	440	488	Positive	89.80	UCD_contig_1	1380331	1380379
HISWH7H02INZXM	514nt	2.0eNegative112	440	1	440	Positive	82.50	UCD_contig_1	1162931	1163370
HISWH7H02GCQCE	463nt	6.1eNegative23	165	456	292	Negative	77.58	UCD_contig_1	1687350	1687514
HISWH7H02IJ4E8	493nt	2.0eNegative30	130	9	138	Positive	83.85	UCD_contig_1	1609492	1609621
HISWH7H02IRM2V	501nt	6.2eNegative12	95	97	3	Negative	78.95	UCD_contig_1	577363	577457
HISWH7H02J32CV	343nt	5.4eNegative15	76	179	254	Positive	84.21	UCD_contig_1	880444	880519
HISWH7H02I5A19	457nt	3.4eNegative06	43	139	97	Negative	86.05	UCD_contig_1	1453134	1453176
HISWH7H02F9O95	441nt	2.7eNegative14	51	296	246	Negative	92.16	UCD_contig_1	1994384	1994434
HISWH7H02GP8LF	488nt	3.3eNegative10	47	350	396	Positive	89.36	UCD_contig_1	296200	296246
HISWH7H02GP8LF	488nt	4.7eNegative76	395	398	4	Negative	78.99	UCD_contig_1	850895	851289
HISWH7H02JF0SM	258nt	3.0eNegative53	232	232	1	Negative	81.90	UCD_contig_1	1265048	1265279
HISWH7H02JM3GU	485nt	1.1eNegative80	418	483	66	Negative	78.95	UCD_contig_1	1310913	1311330
HISWH7H02HI1JO	447nt	3.3eNegative06	85	2	86	Positive	76.47	UCD_contig_1	305720	305804
HISWH7H02FXKY8	338nt	5.0eNegative04	45	72	28	Negative	82.22	UCD_contig_1	2830420	2830464
HISWH7H02HRVA5	534nt	1.4eNegative09	52	98	47	Negative	86.54	UCD_contig_1	945352	945403
HISWH7H02HIY76	564nt	2.4eNegative15	112	179	68	Negative	83.33	UCD_contig_1	1202692	1202803
HISWH7H02JKSR9	499nt	1.4eNegative72	371	16	386	Positive	79.25	UCD_contig_1	1544462	1544832
HISWH7H02GPA6E	505nt	9.0eNegative11	141	347	207	Negative	74.47	UCD_contig_1	1040740	1040880
HISWH7H02HBZ6H	368nt	4.8eNegative23	115	248	362	Positive	83.48	UCD_contig_1	2121593	2121706
HISWH7H02H6OND	585nt	1.5eNegative128	541	29	569	Positive	81.95	UCD_contig_1	951350	951891
HISWH7H02FTWW7	370nt	7.4eNegative59	188	181	368	Positive	87.23	UCD_contig_1	1010819	1011006
HISWH7H02HSEGC	454nt	5.1eNegative16	60	1	60	Positive	90.00	UCD_contig_1	3089371	3089430
HISWH7H02HL5FP	326nt	3.9eNegative53	178	326	149	Negative	86.52	UCD_contig_1	598866	599043
HISWH7H02GSFYZ	525nt	1.2eNegative13	53	243	295	Positive	90.57	UCD_contig_1	2136135	2136187
HISWH7H02HBE1K	601nt	6.4eNegative05	113	244	132	Negative	73.45	UCD_contig_1	2139730	2139842
HISWH7H02H0DJQ	518nt	2.1eNegative71	488	31	518	Positive	76.23	UCD_contig_1	334844	335328
HISWH7H02H0DJQ	518nt	7.1eNegative08	43	300	342	Positive	88.37	UCD_contig_1	2112277	2112319
HISWH7H02I00EB	381nt	1.4eNegative08	56	216	161	Negative	83.93	UCD_contig_1	2983780	2983835
HISWH7H02GNFXP	605nt	1.2eNegative32	119	135	17	Negative	86.55	UCD_contig_1	1150723	1150841
HISWH7H02JFAF8	405nt	9.2eNegative14	119	211	329	Positive	77.31	UCD_contig_1	3048124	3048242
HISWH7H02JFAF8	405nt	2.7eNegative10	119	329	211	Negative	75.63	UCD_contig_1	2534288	2534406
HISWH7H02JAOG0	525nt	3.1eNegative29	367	134	500	Positive	72.70	UCD_contig_1	1377592	1377961
HISWH7H02HAHFH	730nt	1.4eNegative47	257	474	730	Positive	79.77	UCD_contig_1	1675593	1675848
HISWH7H02G30OC	506nt	1.0eNegative32	165	3	167	Positive	82.53	UCD_contig_1	3306181	3306345
HISWH7H02G30OC	506nt	2.1eNegative30	169	3	171	Positive	79.88	UCD_contig_1	2337293	2337461
HISWH7H02GZZS8	530nt	4.8eNegative65	349	398	50	Negative	78.80	UCD_contig_1	1325164	1325512
HISWH7H02GZZS8	530nt	3.6eNegative10	50	287	238	Negative	88.00	UCD_contig_1	1107914	1107963
HISWH7H02JHCPT	618nt	7.7eNegative12	140	283	144	Negative	75.00	UCD_contig_1	2431731	2431870
HISWH7H02JKST4	535nt	9.7eNegative37	311	30	340	Positive	75.16	UCD_contig_1	1400140	1400453
HISWH7H02JX6BO	424nt	1.1eNegative09	141	161	21	Negative	74.47	UCD_contig_1	397215	397352
HISWH7H02GUAOJ	486nt	1.8eNegative08	95	164	258	Positive	76.84	UCD_contig_1	3201166	3201260
HISWH7H02JA9YA	314nt	1.9eNegative14	69	182	250	Positive	85.51	UCD_contig_1	1168246	1168314
HISWH7H02H9R2K	566nt	4.5eNegative17	92	1	92	Positive	82.61	UCD_contig_1	2000571	2000662
HISWH7H02H7V1T	634nt	8.1eNegative38	233	214	446	Positive	78.11	UCD_contig_1	3202906	3203138
HISWH7H02GFN5C	431nt	1.4eNegative27	236	114	349	Positive	75.42	UCD_contig_1	898422	898657
HISWH7H02GFN5C	431nt	6.6eNegative30	237	114	350	Positive	75.95	UCD_contig_1	962324	962560
HISWH7H02GFN5C	431nt	2.0eNegative11	52	187	238	Positive	88.46	UCD_contig_1	961328	961379
HISWH7H02G0JRE	545nt	5.0eNegative24	188	360	173	Negative	76.60	UCD_contig_1	298111	298298
HISWH7H02HAZBR	541nt	1.9eNegative90	417	420	4	Negative	80.34	UCD_contig_1	3014312	3014728
HISWH7H02HAZBR	541nt	3.2eNegative55	413	420	8	Negative	75.54	UCD_contig_1	172994	173406
HISWH7H02HAZBR	541nt	3.6eNegative10	122	350	229	Negative	75.41	UCD_contig_1	174162	174283
HISWH7H02GF35B	381nt	4.0eNegative05	71	171	241	Positive	77.46	UCD_contig_1	2909546	2909616
HISWH7H02HQ343	492nt	8.4eNegative26	176	489	314	Negative	77.84	UCD_contig_1	555801	555976
HISWH7H02IPGYB	467nt	4.3eNegative24	128	333	460	Positive	82.17	UCD_contig_1	936262	936390
HISWH7H02FOJYE	433nt	2.0eNegative11	142	291	432	Positive	75.52	UCD_contig_1	2816280	2816422
HISWH7H02FTLTH	503nt	2.0eNegative04	40	192	153	Negative	85.00	UCD_contig_1	2834646	2834685
HISWH7H02F92YB	695nt	9.4eNegative49	484	152	635	Positive	73.76	UCD_contig_1	2821965	2822447
HISWH7H02J4RVG	324nt	1.9eNegative14	63	98	36	Negative	87.30	UCD_contig_1	1544363	1544425
HISWH7H02GL86H	482nt	4.3eNegative65	226	251	476	Positive	85.90	UCD_contig_1	1466071	1466297
HISWH7H02F5L3F	576nt	8.8eNegative04	87	489	575	Positive	74.71	UCD_contig_1	1730423	1730509
HISWH7H02IK4TV	424nt	2.2eNegative07	42	243	202	Negative	88.10	UCD_contig_1	1639074	1639115
HISWH7H02IK4TV	424nt	8.3eNegative07	50	233	184	Negative	84.00	UCD_contig_1	1452822	1452871
HISWH7H02HB9AM	466nt	1.2eNegative76	425	12	436	Positive	78.35	UCD_contig_1	2941626	2942047
HISWH7H02INJTS	528nt	1.6eNegative16	91	477	387	Negative	82.42	UCD_contig_1	366693	366783
HISWH7H02HDHKU	425nt	2.0eNegative37	242	25	266	Positive	78.51	UCD_contig_1	1421237	1421475
HISWH7H02FYWLX	517nt	1.2eNegative39	254	265	12	Negative	77.56	UCD_contig_1	1296146	1296399
HISWH7H02HU8N0	503nt	1.3eNegative102	482	20	501	Positive	80.08	UCD_contig_1	408497	408975
HISWH7H02HU8N0	503nt	1.5eNegative16	82	406	325	Negative	84.15	UCD_contig_1	3314920	3315001
HISWH7H02IHJ2G	464nt	3.1eNegative10	41	49	9	Negative	92.68	UCD_contig_1	2092729	2092769
HISWH7H02GZFMP	629nt	1.0eNegative40	400	12	411	Positive	73.75	UCD_contig_1	3098432	3098831
HISWH7H02F3B7T	524nt	5.9eNegative16	246	160	405	Positive	72.36	UCD_contig_1	3006583	3006828
HISWH7H02HZKER	477nt	5.9eNegative12	71	103	173	Positive	83.10	UCD_contig_1	1104883	1104953
HISWH7H02H1EK8	440nt	2.9eNegative10	41	387	427	Positive	92.68	UCD_contig_1	717180	717220
HISWH7H02IS413	392nt	1.9eNegative22	143	298	156	Negative	79.02	UCD_contig_1	2334194	2334336
HISWH7H02I2YK9	479nt	5.9eNegative12	56	341	286	Negative	87.50	UCD_contig_1	720871	720926
HISWH7H02F2G83	492nt	1.8eNegative08	44	343	386	Positive	88.64	UCD_contig_1	961070	961113
HISWH7H02I7D3I	521nt	9.3eNegative11	141	326	466	Positive	75.35	UCD_contig_1	1516602	1516743
HISWH7H02I7D3I	521nt	9.3eNegative11	144	469	326	Negative	75.17	UCD_contig_1	2213244	2213388
HISWH7H02GKHU0	547nt	4.4eNegative43	226	418	193	Negative	80.09	UCD_contig_1	1559630	1559852
HISWH7H02IV9LA	542nt	1.7eNegative53	376	8	383	Positive	76.25	UCD_contig_1	358345	358723
HISWH7H02F2NR1	482nt	7.0eNegative19	158	456	299	Negative	76.58	UCD_contig_1	2338109	2338266
HISWH7H02GURHB	507nt	2.1eNegative30	124	243	120	Negative	84.68	UCD_contig_1	1163740	1163863
HISWH7H02J1QCC	403nt	4.3eNegative31	152	236	85	Negative	81.58	UCD_contig_1	2525609	2525760
HISWH7H02I4RXB	525nt	1.1eNegative17	168	95	262	Positive	75.60	UCD_contig_1	2135779	2135946
HISWH7H02HPWJF	545nt	3.3eNegative14	111	483	373	Negative	78.38	UCD_contig_1	2865169	2865279
HISWH7H02JJV7P	494nt	2.5eNegative48	365	3	367	Positive	75.62	UCD_contig_1	1732125	1732489
HISWH7H02JJV7P	494nt	4.6eNegative24	344	346	3	Negative	72.09	UCD_contig_1	1620468	1620811
HISWH7H02HIXPX	349nt	3.0eNegative39	220	301	82	Negative	79.09	UCD_contig_1	1566118	1566337
HISWH7H02JLH8V	542nt	6.1eNegative83	380	115	494	Positive	80.53	UCD_contig_1	379276	379655
HISWH7H02IX8S9	485nt	1.2eNegative09	40	138	99	Negative	92.50	UCD_contig_1	2194735	2194774
HISWH7H02IMRM9	452nt	4.2eNegative24	371	373	3	Negative	71.70	UCD_contig_1	1591887	1592257
HISWH7H02HF278	513nt	2.6eNegative22	176	391	216	Negative	76.70	UCD_contig_1	1216459	1216634
HISWH7H02HA4DL	448nt	3.7eNegative28	162	171	10	Negative	79.63	UCD_contig_1	1180298	1180459
HISWH7H02F2D2S	559nt	4.4eNegative84	482	24	505	Positive	78.72	UCD_contig_1	3288072	3288552
HISWH7H02HQJIU	540nt	6.5eNegative27	208	260	53	Negative	76.44	UCD_contig_1	1015015	1015222
HISWH7H02FT2II	696nt	3.7eNegative07	69	10	78	Positive	79.71	UCD_contig_1	1698853	1698921
HISWH7H02ITJBQ	506nt	7.0eNegative08	43	101	143	Positive	88.37	UCD_contig_1	102073	102115
HISWH7H02ITJBQ	506nt	7.0eNegative08	43	101	143	Positive	88.37	UCD_contig_1	2456792	2456834
HISWH7H02HQHXF	665nt	5.1eNegative32	79	580	658	Positive	96.20	UCD_contig_1	227999	228077
HISWH7H02I17HZ	474nt	8.4eNegative11	57	445	389	Negative	85.96	UCD_contig_1	1099508	1099564
HISWH7H02HY8PA	525nt	9.7eNegative63	423	102	524	Positive	76.36	UCD_contig_1	1488246	1488668
HISWH7H02GG808	585nt	8.4eNegative60	331	555	225	Negative	78.55	UCD_contig_1	934563	934893
HISWH7H02GG808	585nt	1.0eNegative25	167	392	226	Negative	78.44	UCD_contig_1	1841474	1841640
HISWH7H02HAW07	621nt	2.6eNegative30	290	332	621	Positive	74.83	UCD_contig_1	2192687	2192975
HISWH7H02HPTB3	512nt	4.9eNegative09	120	224	343	Positive	75.00	UCD_contig_1	3172187	3172306
HISWH7H02JY4RU	407nt	1.2eNegative31	243	150	392	Positive	76.13	UCD_contig_1	1278804	1279046
HISWH7H02HXBP2	409nt	1.0eNegative09	46	88	43	Negative	89.13	UCD_contig_1	1428865	1428910
HISWH7H02GS6FG	271nt	2.6eNegative61	271	1	271	Positive	81.92	UCD_contig_1	1444036	1444305
HISWH7H02GS6FG	271nt	9.5eNegative09	81	191	271	Positive	80.25	UCD_contig_1	1445045	1445124
HISWH7H02GS6FG	271nt	1.1eNegative15	254	271	18	Negative	72.76	UCD_contig_1	3003978	3004233
HISWH7H02JMLXX	393nt	2.0eNegative74	224	23	246	Positive	87.95	UCD_contig_1	1684442	1684665
HISWH7H02JMLXX	393nt	4.1eNegative05	40	354	393	Positive	86.05	UCD_contig_1	2293177	2293219
HISWH7H02FU6E2	283nt	6.7eNegative25	162	188	27	Negative	78.40	UCD_contig_1	364261	364422
HISWH7H02HDNLL	477nt	5.7eNegative27	94	94	1	Negative	88.30	UCD_contig_1	920553	920646
HISWH7H02F135C	482nt	8.9eNegative63	303	482	180	Negative	80.20	UCD_contig_1	253352	253654
HISWH7H02F135C	482nt	1.5eNegative42	265	443	179	Negative	77.74	UCD_contig_1	1168386	1168650
HISWH7H02IH3N6	447nt	2.1eNegative11	49	5	53	Positive	89.80	UCD_contig_1	1446425	1446473
HISWH7H02ITRP9	400nt	3.8eNegative09	142	400	259	Negative	75.52	UCD_contig_1	1983125	1983266
HISWH7H02F6BGK	628nt	1.9eNegative83	376	628	253	Negative	81.43	UCD_contig_1	2053563	2053938
HISWH7H02F6BGK	628nt	3.0eNegative78	376	628	253	Negative	80.64	UCD_contig_1	169763	170138
HISWH7H02H7222	487nt	2.5eNegative07	63	104	42	Negative	80.95	UCD_contig_1	1904414	1904476
HISWH7H02F9VD9	192nt	1.1eNegative40	123	181	59	Negative	89.43	UCD_contig_1	1372375	1372497
HISWH7H02JS2UI	629nt	7.9eNegative12	135	238	104	Negative	76.30	UCD_contig_1	2040696	2040829
HISWH7H02F0R4S	510nt	1.1eNegative17	288	288	1	Negative	71.88	UCD_contig_1	1378906	1379193
HISWH7H02HNSFG	371nt	8.1eNegative29	193	336	144	Negative	77.72	UCD_contig_1	1690037	1690229
HISWH7H02I12CO	453nt	1.6eNegative23	130	249	120	Negative	80.77	UCD_contig_1	3179417	3179546
HISWH7H02GFLKD	436nt	2.0eNegative11	178	113	290	Positive	73.03	UCD_contig_1	1103308	1103485
HISWH7H02HN33J	491nt	3.6eNegative06	52	55	106	Positive	82.69	UCD_contig_1	1143980	1144031
HISWH7H02HOP97	419nt	1.0eNegative24	288	288	1	Negative	73.26	UCD_contig_1	3154956	3155243
HISWH7H02HOP97	419nt	5.2eNegative12	140	159	20	Negative	75.00	UCD_contig_1	3194348	3194487
HISWH7H02ICDG8	411nt	2.7eNegative10	53	272	324	Positive	86.79	UCD_contig_1	1139909	1139961
HISWH7H02G12NQ	407nt	1.5eNegative08	50	149	100	Negative	86.00	UCD_contig_1	572275	572324
HISWH7H02JRHEI	511nt	1.3eNegative35	349	388	40	Negative	73.93	UCD_contig_1	1035737	1036085
HISWH7H02IYX7H	344nt	8.6eNegative10	46	65	20	Negative	89.13	UCD_contig_1	279226	279271
HISWH7H02GKV87	572nt	4.6eNegative203	562	562	1	Negative	88.61	UCD_contig_1	2816925	2817485
HISWH7H02JV0JA	365nt	7.5eNegative18	123	346	224	Negative	78.86	UCD_contig_1	219942	220064
HISWH7H02GY8G9	509nt	2.8eNegative18	49	82	130	Positive	97.96	UCD_contig_1	879914	879962
HISWH7H02HZI7J	510nt	5.4eNegative05	47	278	324	Positive	82.98	UCD_contig_1	880135	880181
HISWH7H02IL1KM	206nt	2.1eNegative31	158	45	202	Positive	81.01	UCD_contig_1	761161	761318
HISWH7H02IL1KM	206nt	1.6eNegative28	120	203	84	Negative	84.17	UCD_contig_1	603870	603989
HISWH7H02J3D7X	495nt	3.9eNegative17	62	237	176	Negative	90.32	UCD_contig_1	738422	738483
HISWH7H02GAEUT	521nt	2.8eNegative59	448	499	52	Negative	75.95	UCD_contig_1	297051	297498
HISWH7H02JZOAX	532nt	3.2eNegative55	380	1	380	Positive	76.32	UCD_contig_1	1419319	1419698
HISWH7H02JZJI4	486nt	1.9eNegative19	99	248	150	Negative	82.83	UCD_contig_1	2909758	2909856
HISWH7H02ILWUE	470nt	7.4eNegative56	281	1	281	Positive	80.07	UCD_contig_1	361520	361797
HISWH7H02IVOFD	503nt	4.8eNegative09	75	11	85	Positive	80.00	UCD_contig_1	1355440	1355514
HISWH7H02HQJE4	430nt	4.4eNegative46	318	430	113	Negative	77.64	UCD_contig_1	2939538	2939855
HISWH7H02IP7YY	273nt	7.1eNegative21	146	114	259	Positive	78.08	UCD_contig_1	2075434	2075579
HISWH7H02HJM8N	657nt	2.7eNegative04	49	19	67	Positive	81.63	UCD_contig_1	672629	672677
HISWH7H02H678E	505nt	3.8eNegative32	236	71	306	Positive	77.31	UCD_contig_1	2111362	2111597
HISWH7H02J5XWS	508nt	9.0eNegative11	69	430	498	Positive	82.61	UCD_contig_1	882980	883048
HISWH7H02HFPGJ	692nt	4.3eNegative14	57	161	217	Positive	89.47	UCD_contig_1	1971949	1972005
HISWH7H02IJ3N9	732nt	4.8eNegative25	217	670	454	Negative	76.71	UCD_contig_1	2079873	2080091
HISWH7H02FXGUM	487nt	1.4eNegative05	69	244	312	Positive	78.26	UCD_contig_1	1533340	1533408
HISWH7H02IEQ3P	495nt	1.1eNegative13	206	252	47	Negative	72.82	UCD_contig_1	305603	305808
HISWH7H02IUHH5	500nt	1.7eNegative23	346	349	4	Negative	71.97	UCD_contig_1	2825146	2825491
HISWH7H02IRM6Z	593nt	1.1eNegative36	240	23	262	Positive	77.50	UCD_contig_1	2121593	2121832
HISWH7H02GVZJC	671nt	3.2eNegative11	55	217	271	Positive	87.27	UCD_contig_1	2100874	2100928
HISWH7H02IZPC6	486nt	1.4eNegative31	363	45	407	Positive	73.00	UCD_contig_1	662825	663187
HISWH7H02F695K	563nt	5.7eNegative154	502	502	1	Negative	86.08	UCD_contig_1	1750301	1750801
HISWH7H02HI25Q	546nt	6.8eNegative12	80	327	248	Negative	81.25	UCD_contig_1	1914829	1914908
HISWH7H02HJRY6	410nt	1.0eNegative09	58	21	78	Positive	84.48	UCD_contig_1	2779617	2779674
HISWH7H02HCNFP	509nt	1.8eNegative23	226	433	208	Negative	74.78	UCD_contig_1	1762239	1762464
HISWH7H02GW5TO	526nt	5.6eNegative72	415	62	476	Positive	78.12	UCD_contig_1	3075526	3075941
HISWH7H02I6M52	587nt	4.6eNegative17	182	263	444	Positive	74.73	UCD_contig_1	2227260	2227441
HISWH7H02IRLCU	401nt	8.3eNegative18	93	134	226	Positive	82.80	UCD_contig_1	3179425	3179517
HISWH7H02FNL6Y	576nt	1.6eNegative05	45	116	160	Positive	84.44	UCD_contig_1	1544362	1544406
HISWH7H02JMUDO	415nt	1.3eNegative27	254	117	370	Positive	74.80	UCD_contig_1	2816181	2816434
HISWH7H02IWB5X	390nt	4.4eNegative42	387	388	2	Negative	74.16	UCD_contig_1	576877	577263
HISWH7H02FSZV4	503nt	4.3eNegative54	292	488	197	Negative	79.45	UCD_contig_1	2903178	2903468
HISWH7H02H4R21	450nt	2.6eNegative70	434	17	450	Positive	77.42	UCD_contig_1	1442585	1443017
HISWH7H02I5X1J	470nt	1.1eNegative13	77	165	89	Negative	83.12	UCD_contig_1	1345224	1345300
HISWH7H02I18O2	525nt	1.9eNegative08	158	490	333	Negative	72.78	UCD_contig_1	3303410	3303567
HISWH7H02G9B5W	512nt	1.6eNegative27	182	238	419	Positive	78.02	UCD_contig_1	1019548	1019729
HISWH7H02G9B5W	512nt	1.2eNegative13	92	347	256	Negative	80.43	UCD_contig_1	2092745	2092836
HISWH7H02HHDDQ	665nt	3.0eNegative67	595	71	665	Positive	74.62	UCD_contig_1	169261	169855
HISWH7H02HHDDQ	665nt	3.6eNegative59	526	140	665	Positive	74.57	UCD_contig_1	2053130	2053655
HISWH7H02JYROE	463nt	2.2eNegative11	158	11	168	Positive	75.00	UCD_contig_1	454378	454535
HISWH7H02GPF0T	599nt	8.9eNegative45	347	4	350	Positive	75.50	UCD_contig_1	2180683	2181029
HISWH7H02HZZP3	507nt	2.7eNegative59	505	506	2	Negative	74.65	UCD_contig_1	2865120	2865623
HISWH7H02HZZP3	507nt	3.1eNegative14	156	458	303	Negative	75.00	UCD_contig_1	286893	287048
HISWH7H02JAKRA	457nt	1.2eNegative09	77	170	246	Positive	83.33	UCD_contig_1	1787927	1788003
HISWH7H02GT8T0	726nt	3.1eNegative15	113	239	127	Negative	78.76	UCD_contig_1	344062	344174
HISWH7H02ILD0P	496nt	1.3eNegative87	297	494	198	Negative	85.52	UCD_contig_1	3286823	3287116
HISWH7H02F5AIP	409nt	5.0eNegative12	98	313	216	Negative	78.57	UCD_contig_1	1859092	1859189
HISWH7H02GZJ9C	542nt	4.0eNegative06	55	398	344	Negative	81.82	UCD_contig_1	3400953	3401007
HISWH7H02IIHX8	688nt	2.1eNegative68	373	4	376	Positive	78.55	UCD_contig_1	625796	626168
HISWH7H02FVHA9	450nt	2.3eNegative07	54	185	132	Negative	83.33	UCD_contig_1	1009196	1009249
HISWH7H02HLGWR	459nt	1.0eNegative28	434	444	11	Negative	72.18	UCD_contig_1	2982741	2983174
HISWH7H02HTCM1	576nt	1.6eNegative98	573	573	1	Negative	77.66	UCD_contig_1	1148525	1149096
HISWH7H02HTCM1	576nt	7.5eNegative64	570	572	3	Negative	74.21	UCD_contig_1	2207680	2208248
HISWH7H02F35KK	394nt	3.6eNegative24	119	394	276	Negative	82.35	UCD_contig_1	2336766	2336884
HISWH7H02F35KK	394nt	3.6eNegative24	119	394	276	Negative	82.35	UCD_contig_1	3305651	3305769
HISWH7H02INH3G	491nt	4.3eNegative13	79	187	109	Negative	82.28	UCD_contig_1	711491	711569
HISWH7H02FZ7DA	480nt	7.0eNegative19	119	135	17	Negative	79.83	UCD_contig_1	985504	985622
HISWH7H02JVHVB	546nt	6.2eNegative16	335	25	359	Positive	71.04	UCD_contig_1	398751	399082
HISWH7H02GKUYP	589nt	3.8eNegative25	142	467	326	Negative	81.12	UCD_contig_1	742591	742733
HISWH7H02I3OBX	345nt	3.5eNegative46	323	345	23	Negative	76.92	UCD_contig_1	2345824	2346146
HISWH7H02JPCOL	453nt	1.2eNegative102	315	139	453	Positive	86.98	UCD_contig_1	1389548	1389862
HISWH7H02F4TJA	458nt	1.1eNegative13	248	248	1	Negative	72.29	UCD_contig_1	879592	879840
HISWH7H02FTFGS	451nt	1.6eNegative08	50	405	356	Negative	86.00	UCD_contig_1	2685035	2685084
HISWH7H02JPHLN	395nt	6.0eNegative97	366	1	366	Positive	83.61	UCD_contig_1	764070	764434
HISWH7H02JPHLN	395nt	2.7eNegative62	245	1	245	Positive	83.27	UCD_contig_1	765460	765704
HISWH7H02F21AX	541nt	7.5eNegative08	43	137	179	Positive	88.37	UCD_contig_1	771682	771724
HISWH7H02HCAUY	511nt	1.5eNegative16	235	239	473	Positive	72.77	UCD_contig_1	386982	387216
HISWH7H02I6NRT	485nt	3.3eNegative36	134	292	425	Positive	85.82	UCD_contig_1	2789258	2789391
HISWH7H02HRUCE	534nt	2.3eNegative15	74	451	378	Negative	85.14	UCD_contig_1	3382714	3382787
HISWH7H02GTSRN	572nt	7.0eNegative53	481	5	485	Positive	74.01	UCD_contig_1	2105672	2106152
HISWH7H02JNBJM	331nt	1.1eNegative90	330	331	2	Negative	83.94	UCD_contig_1	991996	992325
HISWH7H02G4Q3M	543nt	7.7eNegative60	436	39	474	Positive	75.69	UCD_contig_1	397392	397827
HISWH7H02JN8H6	415nt	8.6eNegative18	69	83	151	Positive	88.41	UCD_contig_1	783057	783125
HISWH7H02I18M9	452nt	1.1eNegative09	40	226	187	Negative	92.50	UCD_contig_1	3176359	3176398
HISWH7H02FLFBC	541nt	1.9eNegative23	253	265	13	Negative	73.91	UCD_contig_1	2127522	2127774
HISWH7H02FLFBC	541nt	1.4eNegative09	58	418	361	Negative	84.48	UCD_contig_1	2123750	2123807
HISWH7H02F2B0H	583nt	3.9eNegative10	89	262	350	Positive	78.65	UCD_contig_1	1292204	1292292
HISWH7H02I2O7V	265nt	2.6eNegative20	179	87	265	Positive	77.22	UCD_contig_1	2824637	2824815
HISWH7H02FS7LE	350nt	4.6eNegative49	309	332	24	Negative	77.35	UCD_contig_1	3364764	3365072
HISWH7H02GGP0G	433nt	9.0eNegative18	189	209	21	Negative	75.26	UCD_contig_1	879656	879845
